text,type,created_at
"Efetuei a compra de um produto no site da   no dia 19/05 que na mesma hora foi aprovada pelo cartão de crédito, no entanto a confirmação do credito pela loja só ocorreu dia 22/05, o que é um absurdo já que um sistema de compra que se preze deveria ter essa informação em tempo real, logo na minha opnião já começa por ai a falta de transparência.A data da entrega ficou prevista para o dia 25/05 na loja física da   aqui no shopping Rio Mar em Recife, no entanto o dia 25/05 chegou e nada do meu produto. Prontamente ligue para o atendimento e fui informado que só após o dia 25/05 eu poderia reclamar... E assim o fiz no entanto foram necessários 4 telefonemas para a central de atendimento me atender e dizer que não tinham como rastrear meu pedido pois a entrega era feita pela   e além disso eles não poderiam fazer nada por mim e que no prazo de 3 dias úteis eles me dariam uma resposta.Ai pergunto: Como assim? Um empresa que não tem rastreio dos seus próprios caminhões? Além disso, como se não bastasse esse absurdo terei que esperar 3 dias úteis para saber onde foi parar minha encomenda?É esta a preocupação com os clientes  ?",delay,2017-05-26T15:40:01
"No dia 14/05/2017  efetuei a compra de um smartphone, como estava com pressa na aquisição do aparelho pois o meu smartphone atual está com problemas, optei por pagar pelo frete com prazo de 5 dias e na forma de boleto onde a aprovação é mais rápida em relação ao crédito. No dia 15/05/2017 o pedido já estava confirmado e com o status de Pedido em transporte. No dia 16/05/2017 na opção de rastreamento do produto ele estava com o status TRANSFERENCIA PARA Salvador/BA. Chegou o dia da entrega e continuou com esse mesmo status, liguei para a central da  , e me foi informado que o produto já se encontrava em minha cidade, para minha surpresa o produto não chegou. Liguei no sábado 20/05/2017, abriram um processo para fazer a investigação do motivo (não sabiam informar) e pediram 48h para me retornar. Ligo novamente na terça, dessa vez anoto o protocolo 7806670, continuam não me informado o razão do produto estar atrasado, me pedem um prazo de 2 dias, ou seja, era pra chegar até o dia 25/05/2017. No dia 24/05/2017 mudou para o status RECEBIDO NO CENTRO DE DISTRIBUIÇÃO Recife/PE, para minha surpresa mais uma vez não chegou. No dia 25/05/2017 para o status SEPARADO PARA O ROTEIRO DE ENTREGA, dessa vez não me surpreendi, não chegou. Hoje 26/05/2017, eu não quero mais o produto de vocês, ligo para cancelar a compra, protocolo 7830039, digo que quero cancelar, o atendente me informa que depois que o objeto é postado eu só posso fazer o cancelamento quando fizer a devolução do produto, ou seja, EU TENHO QUE ESPERAR ALGO QUE NÃO CHEGA E NÃO QUERO MAIS VINDO DE VOCÊS para receber meu dinheiro de volta e que só vou receber na próxima fatura!!!!!!.    Estou fazendo minha última tentativa de resolver isso de forma pacífica, eu preciso urgentemente do aparelho, então eu preciso que vocês me devolvam o dinheiro pra ontem!!.",delay,2017-05-26T15:24:47
"Comprei um celular este mês na   virtual e na entrega normal o frete era grátis. No entanto paguei frete especial para rapidez da entrega e até hoje nao recebi meu produto. Ja entrei em contato 4 vezes com a empresa e os atendentes apenas pedem para eu esperar mais 2 dias úteis, o quais já passaram. Estou extremamente aborrecida com o descaso e a falta de respeito com o consumidor.",delay,2017-05-26T13:43:37
"Eu quase não comprava na   pela demora nas entregas de pedidos. Mas da ultima vez que comprei os pedidos chegaram bem rápido. Decidi comprar outra vez, ainda mais Pq os livros estavam com um bom preço. Comprei 8 livros e até hoje não recebi nem a confirmação do pagamento. O pagamento já foi descontado do meu cartão, porém no site é como se ainda não tivesse pago. O pedido foi feito no dia 15/05 e até agora nada. Entrei em contado com a loja que disse que resolveria o problema junto a administradora do cartão. Só que até agora nada. Gosto muito da  , ainda mais agora por causa da entrega rápida. Mas com esse problema, a loja ta perdendo toda credibilidade.",delay,2017-05-26T12:46:44
"Fiz meu pedido dia 10/05/2017, meu pedido só foi enviado dia 19/05/2017, o  rastreamento não atualiza ! O site me mostra duas datas de limite máximo para entrega, estou muito insatisfeito, venho fazendo compras e escolhendo a   pelo excelente preço dos produtos que derruba a concorrência, porém o processo de entrega deixa muito a desejar, muito mesmo ! Não é a primeira vez que isso acontece. Antes a data para entrega era dia 17/05/2017, depois passaram para dia 30/05/2017 e agora no chat recebo a informação que a data já foi alterada para dia 06/06/2017 ! Estou aqui como cliente e exijo compromisso e respeito comigo. Muito chateado com tudo isso, já é minha terceira reclamação em relação a esse pedido.",delay,2017-05-26T11:52:53
"Estou muito insatisfeita com os serviços da  .com. No dia 19/05/17 realizei a compra de um smartphone Lenovo vibe K6. Meu cartão havia credito disponivel e mesmo assim demoraram muito para aprovar a compra. A compra foi aprovada no dia 23/05 e desde então nao tive mais nenhuma informação sobre meu pedido. Entrei em contato hoje pelo chat online onde questionei á atendente sobre o status do meu pedido e a mesma disse que houve um atraso na emissão da nota fiscal que havia aberto uma solicitação de agilidade e me disse que ACREDITAVA que em 3 dias uteis o pedido sairia  do estoque. Questionei sobre a previsão de entrega e a mesma disse que ACREDITAVA que haveria um atraso, mas não me deu uma nova data prevista. Perguntei também se ela poderia me informar se havia realmente o produto em estoque e ela me disse que ACREDITAVA que o produto estava indisponível. Então questionei o que aconteceria com minha compra então, e ela disse que eu teria que aguardar o produto estar disponível. Então pedi que me desse informações concretas pois ja que não havia o produto em estoque eles deveriam me avisar para que eu cancelasse a compra. Aí ela ja me disse que as informações passadas estavam incorretas  e que meu produto iria chegar mas que não seria na data prevista. Estou muito insatisfeita pois aguardei esse tempo todo e eles não me passam nenhuma infirmação coerente sobre o produto e ainda nem sei quando irá chegar. Se eu não entrasse em contato nem saberia desse tal atraso. Isso é um descaso com o consumidor pois se não ha o produto em estoque então não coloque a venda e deveriam pelo menos entrar em contato com o cliente e não esperar o cliente procurar.",delay,2017-05-26T10:19:33
"BOM DIA , MEU PEDIDO ESTA NOVAMENTE EM ATRASO , LIGUEI NA TRANSPORTADORA E ELES ME DISSERAM QUE CHEGARIA ONTEM DIA 25/05/2017 SENDO QUE A DATA PREVISTA PARA ENTREGA ERA DIA 24/05/2017. É A SEGUNDA VEZ EM QUE PEDIDOS MEUS ATRASAM , E FIZ OUTRO QUE CHEGARA DAQUI A ALGUNS DIAS . NÃO QUERO DEIXAR DE COMPRAR NA   , MAS OS PEDIDOS SEMPRE CHEGAM ATRASADOS E NÃO DA PRA SABER SE A DATA QUE A TRANSPORTADORA DIZ E MESMO A QUE SERA ENTREGUE OU SE ESTÃO GANHANDO TEMPO ...",delay,2017-05-26T10:08:27
"Realizei uma compra de um teclado wireless no dia 05/05/17, atraves do site da  . O produto estava previsto para ser entregue no máximo até o dia 19/05/17. Porém ao constatar que não fora entregue dentro do prazo, entrei em contato via chat, disponível no próprio site da  , no dia 20/05/17, para saber o motivo do atraso.Nessa oportunidade o atendente me informou que fora repassada a situação para o setor competente e que em no máximo 3 dias úteis a empresa entraria em contato para dar um posicionamento.Porém não foi isso que aconteceu. Passaram-se os 3 dias e não houve qualquer contato por parte da  . Pacientemente, retornei o contato, dessa vez por telefone (número de protocolo 7811180), para reclamar mais uma vez sobre o atraso. Fui informado, PASMEM, que a solicitação anterior para averiguação do ocorrido não foi dado qualquer andamento, e que eles teriam que abrir um novo pedido de solicitação para descobrir o que aconteceu com o item comprado e que eu teria que esperar novamente uma posição da empresa!Fica claro a total desorganização e descompromisso  da   para com o consumidor, Já que não basta reclamar uma vez sobre um problema para que o mesmo seja resolvido. Além disso não há qualquer garantia de que finalmente receberei meu produto, já que nem a própria empresa sabe o que aconteceu com o item que comprei.Espero que com essa reclamação finalmente meu possa ter meu problema resolvido!!",delay,2017-05-25T16:43:42
"Realizei a compra, no dia 18/05/17,  de um IPhone 7 no site da   e optei pelo frete expresso (pago) ao invés do frete gratuito, pois tinha urgência no recebimento. A previsão para entrega era para o dia 24/05/17, porém não foi realizada. Entrei em contato com a   pelo SAC e me informaram que o pedido foi entregue à transportadora Jadlog. Ao contactar a JADLOG Recife, recebi a informação que a mercadoria estava em transferência e que só receberia no dia 29/05/17, mas quando questionei sobre a entrega expressa não souberam informar. Resolvi ligar pra o SAC da JADLOG São Paulo, foi quando me informaram que a previsão de entrega está para o dia 09/06/17, visto que a   despachou a mercadoria como entrega simples (via terrestre). Se optei pelo serviço de entrega expressa, a empresa deve honrar o compromisso com o cliente e realizar a entrega no prazo previsto e não apenas devolver o valor do frete.",delay,2017-05-25T16:00:33
"Comprei dia 01/04/17 um livro de Direito para estudo e até hoje não recebi. Quando comprei estava dizendo que o livro era sob encomenda. Até aí tudo bem; o prazo de entrega era 27/04. Nessa data mudaram o prazo para 26/05 e hoje, para minha surpresa, foi alterado novamente para 16/06. Eles alegam que não tem o livro, que estão em busca na editora. Ironicamente, o livro é da Ed.  . Já paguei pelo livro e continuo sendo enrolada pela empresa. Não quero cancelar o pedido ( é a sugestão que fazem no chat ), eu quero que cumpram com o dever de entregar aquilo que comprei. E rápido.",delay,2017-05-25T15:05:19
"Comprei um celular dia 12/05,O Celular era pra ser postado dia 19/05 ,Não foi postado,Entrei em contato dia 22/05 a atendente me informou que houve um erro ,e que meu pedido iria ser enviado até ontem ,entrei em contato hoje,a atendente bem mal educada ,me informou que meu pedido não foi enviado ,e que não tinha previsão para isso,que a   iria entrar em contato quando resolvesse,quer dizer que eu tenho que ficar esperando a boa vontade sa   para me mandar meu pedido,sendo que estou precisando do produto  ,e a atendente  encerrou a conversa sem ao menos me responder a outra pergunta ,entrei em contato novamente outra atendente já me passou outra informação que meu pedido iria ser enviado hoje ,mas até agora nenhum email eles me enviaram dando satisfação alguma,Ja irei pagar o valor sem ao menos saber quanso meu produto vai ser enviado,ou se de fato vou receber meu produto ,  se voces nao tem o produto ,nao facam propaganda enganosa ,me deem uma reaposta ao menos quando que vai ser enviado meu produto ,pois esperar a boa vontade de voces eu nao vou nao,sejam uma empresa de competencia e nao enganem seus clientes com falta de responsabilidade",delay,2017-05-25T14:39:57
"Fiz uma compra pelo site no dia 18/04 e o pedido foi enviado dia 25/04. Os Correios encaminharam a encomenda para meu estado dia 26/04 e até hoje o status do rastreamento não mudou. O prazo de entrega era para o dia 15/05. O que mais me deixa triste é a postura da   de não tentar resolver a situação, já fiz vários contatos com a loja, me pediram um prazo de 7 dias, aguardei pacientemente, liguei hoje dia 25/05 e pediram para registrar nova reclamação e aguardar mais 7 dias. Já tive outro problema similar em outras lojas on line de igual renome e trataram o assunto de forma totalmente prioritária e atenciosa.",delay,2017-05-25T14:18:12
Realizei meu pedido dia 15/03/2017 pra chegar até 26/04/2017 até hj nada entrei contato nada foi resolvido. Tive um Problema desses em outra loja rapidamente colocaram uma pessoa que ficou responsável pra resolver o problema é foi resolvido bem rápido.. essa loja e horrível pra solucionar os problema.. fica colocando culpa no correio.. e eu fico no prejuízo.,delay,2017-05-25T13:03:02
"No dia 28 de abril comprei um jogo de video game: Injustice: Ultimate Edition - X360 cujo prazo de entrega, após o pagamento, que foi efetuado no mesmo dia, seria até o dia 12 de maio... Hoje são 25 de maio e até agora nada do jogo! No dia 13 liguei para a   e a atendente me pediu para aguardar 5 dias úteis... passado o prazo, tornei a ligar, peguei o rastreio dos correios e pude observar que o mesmo foi postado no dia 11 de maio, nunca chegaria aqui no dia 12... e o pior, com este código de rastreio, faz é tempo que os correios não atualizam... tornei a ligar no início desta semana e surpreendentemente o atendente me garantiu que resolveria o meu problema em 9 dias úteis! Como assim??????? Além do total descaso, está parecendo falta de interesse também uma vez que a primeira atendente foi categórica: atrasou, basta a senhora não receber dos correios quando chegar e devolvemos o seu dinheiro! Como assim??????????? É tudo o que a   tem para me dizer e fazer por mim???????????????????????????????",delay,2017-05-25T12:58:18
